,ds,yhat
307,2013-11-04,55220.49341771583
308,2013-11-05,56910.65731386878
309,2013-11-06,57354.33001896669
310,2013-11-07,57595.37044479069
311,2013-11-08,57322.02754370139
312,2013-11-09,52747.45854043732
313,2013-11-10,50764.98934376688
314,2013-11-11,57778.77483772815
315,2013-11-12,59642.93427614112
316,2013-11-13,60265.97999088326
317,2013-11-14,60688.66029733323
318,2013-11-15,60595.75213472754
319,2013-11-16,56196.63441919811
320,2013-11-17,54380.61552201896
321,2013-11-18,61547.6715261211
322,2013-11-19,63547.66907001657
323,2013-11-20,64284.88923120588
324,2013-11-21,64795.971264388776
325,2013-11-22,64761.809399397585
326,2013-11-23,60388.23113449303
327,2013-11-24,58561.42774771455
328,2013-11-25,65678.7909123509
329,2013-11-26,67588.22645505713
330,2013-11-27,68192.75901134244
331,2013-11-28,68528.5438475542
332,2013-11-29,68276.81673508354
333,2013-11-30,63644.608291843644
334,2013-12-01,61520.191858680264
335,2013-12-02,68303.91756406512
336,2013-12-03,69847.50285453578
337,2013-12-04,70058.59299122113
338,2013-12-05,69978.70805879132
339,2013-12-06,69295.10818955887
340,2013-12-07,64221.404770820096
341,2013-12-08,61652.88857167128
342,2013-12-09,67997.22979281953
343,2013-12-10,69113.62310054795
344,2013-12-11,68917.19430097974
345,2013-12-12,68456.78865620361
346,2013-12-13,67426.67621769004
347,2013-12-14,62047.00574439642
348,2013-12-15,59218.9819725713
349,2013-12-16,65355.42500471155
350,2013-12-17,66319.78847606678
351,2013-12-18,66030.45649103
352,2013-12-19,65538.4423123747
353,2013-12-20,64539.026723962124
354,2013-12-21,59252.16966799363
355,2013-12-22,56577.67138575133
356,2013-12-23,62925.74267101109
357,2013-12-24,64156.06108531165
358,2013-12-25,64182.132650801446
359,2013-12-26,64049.08086261447
360,2013-12-27,63445.39915479793
361,2013-12-28,58583.49802584179
362,2013-12-29,56355.02010161219
363,2013-12-30,63161.57930660902
364,2013-12-31,64853.997148651426
365,2014-01-01,65336.851475820586
366,2014-01-02,65646.45518115223
367,2014-01-03,65462.796520852964
368,2014-01-04,60990.267795604515
369,2014-01-05,59113.151340492885
370,2014-01-06,66226.51489821258
371,2014-01-07,68175.58562473743
372,2014-01-08,68860.41477011131
373,2014-01-09,69313.94771806904
374,2014-01-10,69214.02885812926
375,2014-01-11,64764.16650442335
376,2014-01-12,62863.84573123077
377,2014-01-13,69894.94228287734
378,2014-01-14,71705.50502523262
379,2014-01-15,72199.52270158194
380,2014-01-16,72414.89048398759
381,2014-01-17,72035.2886670671
382,2014-01-18,67270.80191343074
383,2014-01-19,65013.25083425875
384,2014-01-20,71666.89192408888
385,2014-01-21,73087.5600495061
386,2014-01-22,73187.07136431134
387,2014-01-23,73011.00789485061
388,2014-01-24,72250.42038983185
389,2014-01-25,67122.28214715609
390,2014-01-26,64524.66960954529
391,2014-01-27,70867.32935844662
392,2014-01-28,72010.70882572114
393,2014-01-29,71870.27114677281
394,2014-01-30,71494.21731635492
395,2014-01-31,70575.15347957742
396,2014-02-01,65330.53660091577
397,2014-02-02,62657.87411577131
398,2014-02-03,68965.33629915174
399,2014-02-04,70110.85709793433
400,2014-02-05,70006.54164466813
401,2014-02-06,69696.50084055352
402,2014-02-07,68868.64757668135
403,2014-02-08,63735.28417406537
404,2014-02-09,61188.452688126505
405,2014-02-10,67630.70266514865
406,2014-02-11,68914.3478753385
407,2014-02-12,68946.02605899925
408,2014-02-13,68764.67804447723
409,2014-02-14,68053.47703918604
410,2014-02-15,63020.53426679789
411,2014-02-16,60554.34963955842
412,2014-02-17,67054.65962237118
413,2014-02-18,68371.75197131673
414,2014-02-19,68411.06017294392
415,2014-02-20,68211.15339317798
416,2014-02-21,67455.65285466172
417,2014-02-22,62353.9015917903
418,2014-02-23,59796.357677386826
419,2014-02-24,66185.3650674763
420,2014-02-25,67374.3742584046
421,2014-02-26,67272.42854162423
422,2014-02-27,66922.03498293468
423,2014-02-28,66010.95462572204
424,2014-03-01,60752.7426068011
425,2014-03-02,58042.012070382785
426,2014-03-03,64285.079761741494
427,2014-03-04,65339.06906926767
428,2014-03-05,65116.28961283406
429,2014-03-06,64662.01546550238
430,2014-03-07,63666.19903376111
431,2014-03-08,58343.953308723445
432,2014-03-09,55590.77784201488
433,2014-03-10,61813.18720350739
434,2014-03-11,62867.81795289264
435,2014-03-12,62665.832870948296
436,2014-03-13,62250.74358664181
437,2014-03-14,61310.18710650616
438,2014-03-15,56056.48692157843
439,2014-03-16,53381.97155212997
440,2014-03-17,59689.70641414987
441,2014-03-18,60832.711870923646
442,2014-03-19,60718.4828477066
443,2014-03-20,60386.92767529229
444,2014-03-21,59522.25819926088
445,2014-03-22,54333.65846078668
446,2014-03-23,51710.70163821713
447,2014-03-24,58054.16825063119
448,2014-03-25,59215.335975733775
449,2014-03-26,59100.55439015182
450,2014-03-27,58749.22072806462
451,2014-03-28,57845.68766734467
452,2014-03-29,52599.929991255696
453,2014-03-30,49902.939936686875
454,2014-03-31,56157.50492568363
455,2014-04-01,57217.43927858878
456,2014-04-02,56992.08497429738
457,2014-04-03,56524.1997694595
